This is the data file for OSRIC™.  This consists of creatures and treasure from the core rulebook and Monsters of Myth™.
You can use this with some of the tools here that allow for data files to be input. You may only want to use 
this file if you want to customize your creations. You may have no electrum in your land or maybe you want to 
remove the chance of dinosaurs from appearing. You may want to add custom monsters and items. Anything is possible.

This is published under the Open Game License Version 1.0a (which can be found at http://www.wizardawn.com/rpg/lic_ogl.html)
and is in compliance with the OSRIC™ Open License (which can be found at http://www.wizardawn.com/rpg/lic_osric.html).

"OSRIC", "Osric" and "O.S.R.I.C." are trademarks of Matthew Finch and Stuart Marshall
"Monsters of Myth" is a trademark of Matthew Finch

Below are the codes used for the creatures' terrain types...

DG = Dungeon
PF = Forest
PH = Hills
PM = Mountains
PP = Plains
PS = Swamp
PD = Desert
FW = Freshwater
SW = Sea
CF = Snowy Forest
CH = Snowy Hills
CM = Snowy Mountains
CP = Snowy Plains
TF = Jungle/Tropics Forest
TH = Jungle/Tropics Hills
TM = Jungle/Tropics Mountains
TS = Jungle/Tropics Swamp

--BEGIN--
ACHAIERAI	PFXPHXPMXPSXTFXTHXTMXTS	14	1	Freq: Very Rare; #ENC: 1d8; SIZE: Large (16 ft tall); MOVE: 180 ft; AC: 8 or -1 (see page); HD: 40 hp (body), 15 hp (each leg); ATK: 3; DMG: 1d8/1d8/1d10; SA: None; SD: Poison cloud; MR: 35%; LAIR: None; INT: Average; AL: CE; XP: 2,750; TRS: 1d10x1,000 cp (5%), 1d12x1,000 sp (25%), 1d6x1,000 ep (25%), 1d8x1,000 gp (25%), 1d12 gems (15%), 1d8 jewelry (10%) and 3 magic items and 1 scroll (25%).; BOOK: OSRIC-259
EUPARKERIA	TFXTHXTMXTS	0	5	Freq: Uncommon; #ENC: 5d8; SIZE: Small; MOVE: 180 ft; AC: 9; HD: 1d4 hp; ATK: 3; DMG: 1d2/1d2/1d4; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 110+5/hp; TRS: None; BOOK: OSRIC-230
EXECUTIONER`S HOOD	DGXPFXPMXTFXTM	6	3	Freq: Rare; #ENC: 1; SIZE: Small; MOVE: 60 ft; AC: 6; HD: 3 to 6; ATK: 1; DMG: 1d4; SA: See Page; SD: See Page; MR: Standard; LAIR: None; INT: Semi-; AL: NE; XP: 250+4/hp; TRS: None; BOOK: OSRIC-273
EYE OF THE DEEP	SW	12	1	Freq: Very Rare; #ENC: 1; SIZE: Large; MOVE: 60 ft swimming; AC: 5; HD: 11; ATK: 3; DMG: 2d4/2d4/1d6; SA: See Page; SD: None; MR: Standard; LAIR: 20%; INT: Very; AL: LE; XP: 3,000+16/hp; TRS: 2d6x1,000 gp (50%), 1d4x1,000 pp (40%), 4d10 gems (40%), 2d6 jewelry (35%).; BOOK: OSRIC-273
FAUN	PFXPH	6	5	Freq: Uncommon; #ENC: 2d4; SIZE: Medium; MOVE: 180 ft; AC: 5; HD: 5; ATK: 1; DMG: 2d4; SA: See Page; SD: See Page; MR: 50%; LAIR: 40%; INT: Very; AL: N; XP: 110+4/hp; TRS: 3d6x100 pp (30%), 2d10 gems (55%), 1d12 jewelry (50%), 1d12 potions (40%), 2 misc. magic items (60%).; BOOK: OSRIC-234
FISH, GIANT, GAR	FW	9	3	Freq: Rare; #ENC: 1d6; SIZE: Large; MOVE: 300 ft swim; AC: 3; HD: 8; ATK: 1; DMG: 2d10; SA: See Page; SD: None; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 575+10/hp; TRS: None; BOOK: OSRIC-251
FISH, GIANT, PIKE	FW	6	3	Freq: Rare; #ENC: 1d8; SIZE: Large; MOVE: 300 ft swim; AC: 5; HD: 5; ATK: 1; DMG: 3d6; SA: Surprise on a 1-4 on 1d6; SD: None; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 90+4/hp; TRS: None; BOOK: OSRIC-251
FISH, LEVIATHAN	SW	7	1	Freq: Very Rare; #ENC: 1; SIZE: Huge; MOVE: 300 ft swim; AC: 6; HD: 6; ATK: 1; DMG: 5d4; SA: Swallow whole; SD: None; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 5,000+24/hp; TRS: None; BOOK: OSRIC-251
FLY, GIANT, BLOW	CFXCHXCMXCPXDGXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	4	3	Freq: Rare; #ENC: 1d12; SIZE: Medium; MOVE: 90 ft, 300 ft flying (AA: level III); AC: 6; HD: 3; ATK: 1; DMG: 1d8+1; SA: See Page; SD: Jump; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 40+3/hp; TRS: None; BOOK: OSRIC-274
FLY, GIANT, HORSEFLY	CMXCPXPDXPFXPPXPSXTFXTMXTS	7	1	Freq: Very Rare; #ENC: 1d6; SIZE: Large (9 ft long); MOVE: 90 ft, 300 ft flying (AA: level III); AC: 5; HD: 6; ATK: 1; DMG: 2d6; SA: See Page; SD: Jump; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 165+6/hp; TRS: None; BOOK: OSRIC-274
FROG, GIANT	DGXFWXPFXPPXPSXTFXTS	3	5	Freq: Uncommon; #ENC: 5d8; SIZE: Small to Medium; MOVE: 30 ft, swimming 90 ft; AC: 7; HD: 1 to 3; ATK: 1; DMG: 1d3, 1d6 or 2d4; SA: See Page; SD: None; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 10+5/hp, 30+10/hp or 50+15/hp; TRS: None; BOOK: OSRIC-251
FUNGI VIOLET	DG	4	3	Freq: Rare; #ENC: 1d4; SIZE: Small to medium; MOVE: 10 ft; AC: 7; HD: 3; ATK: 1d4; DMG: See Page; SA: See Page; SD: None; MR: Standard; LAIR: None; INT: Non-; AL: N; XP: 50+f1/hp; TRS: None; BOOK: OSRIC-274
GARGOYLE	CFXCMXDGXFWXPFXPMXPSXTFXTMXTS	6	5	Freq: Uncommon; #ENC: 2d8; SIZE: Medium; MOVE: 90 ft, 150 ft flying (AA: level IV); AC: 5; HD: 4+4; ATK: 4; DMG: 1d3/1d3/1d6/1d4; SA: None; SD: +1 or better weapon to hit; MR: Standard; LAIR: 20%; INT: Low; AL: CE; XP: 155+4/hp; TRS: None; BOOK: OSRIC-274
GELATINOUS CUBE	DGXPMXTM	5	5	Freq: Uncommon; #ENC: 1; SIZE: Large (typically 10 ft cube); MOVE: 60 ft; AC: 8; HD: 4; ATK: 1; DMG: 2d4; SA: Paralyzing touch, surprise on a 1-3 on 1d6; SD: See Page; MR: See Page; LAIR: None; INT: Non-; AL: N; XP: 150+4/hp; TRS: Gelatinous Cubes will sometimes sweep up inorganic substances (including metal items such as coins, glass or ceramic items such as potion bottles, etc.). These incidental items are sometimes kept in the body of the ; BOOK: OSRIC-274
GENIE	DG	9	1	Freq: Very Rare; #ENC: 1; SIZE: Large; MOVE: 90 ft, 240 ft flying (AA: level VI); AC: 4; HD: 7+3; ATK: 1; DMG: 2d8; SA: See Page; SD: None; MR: Standard; LAIR: None; INT: Average to high; AL: CG; XP: 350+8/hp; TRS: None; BOOK: OSRIC-275
GHAST	CHXCMXCPXDGXPHXPMXPPXPSXTHXTMXTS	5	3	Freq: Rare; #ENC: 1d6; SIZE: Medium; MOVE: 150 ft; AC: 4; HD: 4; ATK: 3; DMG: 1d4/1d4/1d8; SA: Paralyzation, Stench; SD: Standard undead immunities; MR: Standard; LAIR: 10%; INT: Very; AL: CE; XP: 195+4/hp; TRS: 1d8x1,000 cp (50%); 1d6x1,000 sp (25%); 1d4x1,000 ep (25%); d12x1,000 gp (65%); 1d6x1,000 pp (30%); 3d8 gems (50%); 2d6 jewelry (50%); a magic weapon or armour (25%); 1d4 scrolls (50%).; BOOK: OSRIC-239
GHOST	CFXCHXCMXCPXDGXPFXPHXPMXPPXPSXTFXTHXTMXTS	12	1	Freq: Very Rare; #ENC: 1; SIZE: Medium; MOVE: 90 ft hovering; AC: 0 when manifest/special; HD: 10+4; ATK: 1; DMG: Special; SA: Wither; Magic Jar; SD: Magic weapons or special metals required to hit when manifest; immune to spells when ethereal unless the caster is also ethereal.; MR: As Special Defenses; LAIR: 25%; INT: High; AL: Any E; XP: 4,200+14/hp; TRS: 1d10x1,000 cp (5%); 2d6x1,000 sp (30%); 1d6x1,000 ep (25%); 2d4x1,000 gp (25%); 2d6 gems (15%); 1d6 jewelry (20%); 1d3-1 scrolls (30%); 1d8 potions (40%); 1d4-1 any other magic items (25%).; BOOK: OSRIC-240
GHOUL	CHXCMXCPXDGXPHXPMXPPXPSXTHXTMXTS	3	5	Freq: Uncommon; #ENC: 4d6; SIZE: Medium; MOVE: 90 ft loping; AC: 6; HD: 2; ATK: 3; DMG: 1d3/1d3/1d6; SA: Paralyzation; SD: Immune to sleep and charm spells; MR: Standard; LAIR: 20%; INT: Low; AL: CE; XP: 70+2/hp; TRS: 1d8x1,000 cp (50%); 1d6x1,000 sp (25%); 1d4x1,000 ep (25%); 1d3x1,000 gp (25%); 2d4 gems (30%); 1d4 jewelry (20%); magic weapon or armour (10%); 1d4 scrolls (10%).; BOOK: OSRIC-240
GIANT, CLOUD	CHXCMXPHXPMXTHXTM	14	3	Freq: Rare; #ENC: 1d6; SIZE: Large (18 ft tall); MOVE: 150 ft; AC: 2; HD: 12+1d6+1; ATK: 1; DMG: 6d6; SA: See Page; SD: See Page; MR: Standard; LAIR: 40%; INT: Average up to very; AL: NE or NG; XP: 3,520+16/hp; TRS: 10d4x100 gp, 4d6 + 6 gems (15%), 1d8 jewelry (10%), 4 magic items (25%).; BOOK: OSRIC-202
GIANT, FIRE	CFXCHXCMXCPXDGXPDXPFXPHXPMXPPXTFXTHXTM	13	5	Freq: Uncommon; #ENC: 1d8; SIZE: Large (12 ft tall); MOVE: 120 ft; AC: 3; HD: 11+1d4+1; ATK: 1; DMG: 5d6; SA: See Page; SD: See Page; MR: Standard; LAIR: 35%; INT: Low up to average; AL: LE; XP: 2,720+16/hp; TRS: 10d4x100 gp, 1d12 gems (15%), 1d8 jewelry (10%), 4 magic items (25%).; BOOK: OSRIC-202
GIANT, FROST	CFXCHXCMXDGXPFXPHXPM	12	3	Freq: Rare; #ENC: 1d8; SIZE: Large (15ft tall); MOVE: 120 ft; AC: 4; HD: 10+1d4; ATK: 1; DMG: 4d6; SA: See Page; SD: See Page; MR: Standard; LAIR: 30%; INT: Low up to average; AL: CE; XP: 1,820+14/hp; TRS: 10d4x100 gp, 1d12 gems (15%), 1d8 jewelry (10%), 4 magic items (25%).; BOOK: OSRIC-203
GIANT, HILL	CFXCHXCMXCPXDGXPFXPHXPMXPPXPSXTFXTHXTMXTS	10	13	Freq: Common; #ENC: 1d10; SIZE: Large (10 ft 6 in tall); MOVE: 120 ft; AC: 4; HD: 8+1d2; ATK: 1; DMG: 2d8; SA: See Page; SD: See Page; MR: Standard; LAIR: 25%; INT: Low; AL: CE; XP: 1,200+12/hp; TRS: 2d10x100 gp, 1d10 gems (30%), 1d6 jewelry (25%), 3 magic items (15%).; BOOK: OSRIC-203
GIANT, STONE	CHXCMXDGXPHXPMXTHXTM	11	5	Freq: Uncommon; #ENC: 1d8; SIZE: Large (12 ft tall); MOVE: 120 ft; AC: 0; HD: 9+1d4; ATK: 1; DMG: 3d6; SA: See Page; SD: See Page; MR: Standard; LAIR: 30%; INT: Average; AL: N; XP: 1,500+14/hp; TRS: 2d10x100 gp, 1d10 gems (30%), 1d6 jewelry (25%), 3 magic items (15%).; BOOK: OSRIC-204
GIANT, STORM	CMXFWXPMXSWXTM	17	3	Freq: Rare; #ENC: 1d4; SIZE: Large (21 ft tall); MOVE: 150 ft; AC: 1; HD: 15+1d6+1; ATK: 1; DMG: 7d6; SA: See Page; SD: See Page; MR: Standard; LAIR: 30%; INT: Exceptional; AL: CG; XP: 6,000+20/hp; TRS: 10d4x100 gp, 4d6 + 6 gems (15%), 1d8 jewelry (10%), 4 magic items (25%).; BOOK: OSRIC-204
GNOLL	DGXPFXPHXPMXPPXPSXTFXTHXTMXTS	3	5	Freq: Uncommon; #ENC: 20d10; SIZE: Large; MOVE: 90 ft; AC: 5; HD: 2; ATK: 1; DMG: 2d4 or by weapon; SA: None; SD: None; MR: Standard; LAIR: 20%; INT: Low to average; AL: CE; XP: 30+2/hp; TRS: Individual 2d6 ep, 2d4 gp; Lair 1d8x1,000 cp (60%), 1d6x1,000 sp (50%), 1d8x1,000 ep (35%), 1d6x1,000 gp (50%), 5d4 gems (30%), 1d6 jewelry (25%), 2d4 potions (40%).; BOOK: OSRIC-197
GNOLL, FLIND	DGXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	4	3	Freq: Rare; #ENC: 2d12; SIZE: Medium; MOVE: 120 ft; AC: 5; HD: 2+3; ATK: 1; DMG: 2d4 or by weapon; SA: Disarm; SD: None; MR: Standard; LAIR: 20%; INT: Average; AL: CE; XP: 40+4/hp; TRS: 1d6 gp per individual; in lair: 1d6x1,000 cp (30%); 1d6x1,000 sp (25%); 2d4x1,000 ep (35%); 1d10x1,000 gp (45%); 1d4x100 pp (20%); 5d8 gems (50%); 4d12 jewelry (65%); 25% chance of any 3 maps or magic.; BOOK: OSRIC-197
GNOME	CFXCHXCMXDGXPFXPHXPMXTFXTHXTM	2	3	Freq: Rare; #ENC: 40d10; SIZE: Small; MOVE: 60 ft; AC: 5; HD: 1; ATK: 1; DMG: 1d6 or by weapon; SA: See Page; SD: Save at 4 levels higher (see page); MR: See Page; LAIR: 50%; INT: Very; AL: N to LG; XP: 10+1/hp; TRS: 6d4 gp per individual.; BOOK: OSRIC-195
GOBLIN	CFXCHXCMXCPXDGXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	0	5	Freq: Uncommon; #ENC: 40d10; SIZE: Small (4 ft tall); MOVE: 60 ft; AC: 6; HD: 1-1; ATK: 1; DMG: 1d6 or by weapon; SA: None; SD: None; MR: Standard; LAIR: 40%; INT: Average (low); AL: LE; XP: 10+1/hp; TRS: Individual 3d6 sp ; Lair 1d12x1,000 cp (75%), 1d6x1,000 sp (50%), 1d6 gems (25%), 1d3 jewelry (20%), 2d4 potions (40%).; BOOK: OSRIC-198
GOLEM, CLAY	DG	9	1	Freq: Very Rare; #ENC: 1; SIZE: Large (8 ft tall); MOVE: 70 ft; AC: 7; HD: 50 hp; ATK: 1; DMG: 3d10; SA: See Page; SD: See Page; MR: See Page; LAIR: None; INT: Non-; AL: N; XP: 2,800; TRS: None; BOOK: OSRIC-231
GOLEM, FLESH	DG	8	1	Freq: Very Rare; #ENC: 1; SIZE: Large (7 1/2 ft tall); MOVE: 80 ft; AC: 9; HD: 40 hp; ATK: 2; DMG: 2d8/2d8; SA: See Page; SD: See Page; MR: See Page; LAIR: None; INT: Semi-; AL: N; XP: 2,180; TRS: None; BOOK: OSRIC-231
GOLEM, IRON	DG	11	1	Freq: Very Rare; #ENC: 1; SIZE: Large (12 ft tall); MOVE: 60 ft; AC: 3; HD: 80 hp; ATK: 1; DMG: 4d10; SA: See Page; SD: See Page; MR: See Page; LAIR: None; INT: Non-; AL: N; XP: 8,550; TRS: None; BOOK: OSRIC-231
GOLEM, STONE	DG	10	1	Freq: Very Rare; #ENC: 1; SIZE: Large (9 1/2 ft tall); MOVE: 60 ft; AC: 5; HD: 60 hp; ATK: 1; DMG: 3d8; SA: See Page; SD: See Page; MR: See Page; LAIR: None; INT: Non-; AL: N; XP: 4,040; TRS: None; BOOK: OSRIC-231
GORGIMERA	DGXPDXPHXPMXTHXTM	12	1	Freq: Very Rare; #ENC: 1; SIZE: Large; MOVE: 120 ft, 150 ft flying (AA: level II); AC: 3; HD: 10+1; ATK: 5; DMG: 1d3/1d3/2d4/2d6/3d4; SA: Breathing fire to a 60 ft for 3d8 damage. The gorgon; SD: None; MR: Standard; LAIR: 30%; INT: Semi-; AL: CE; XP: 2,250+14/hp; TRS: 1d20x1,000 sp (20%) , 1d12x1,000 ep (25%) , 1d20x1,000 gp (50%), 1d10x100 pp (40%), 4d10 gems (25%), 1d12 jewelry (15%), 3 magic items (no magic weapons) and 1 magic scroll and 1 magic potion (40%).; BOOK: OSRIC-267
GORGON	CFXCHXCMXCPXDGXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	9	3	Freq: Rare; #ENC: 1d4; SIZE: Large; MOVE: 120 ft; AC: 2; HD: 8; ATK: 1; DMG: 2d6; SA: Petrifying breath; SD: None; MR: Standard; LAIR: 40%; INT: Animal; AL: N; XP: 1,500+10/hp; TRS: (In lair only) 1d8x1,000 cp (10%), 1d12x1,000 sp (25%), 1d6x1,000 ep (25%), 1d8x1,000 gp (25%), 1d10 gems (15%), 1d8 jewelry (10%), any four magic items (25%).; BOOK: OSRIC-275
GORGOSAURUS	TMXTHXTFXTS	15	5	Freq: Uncommon; #ENC: 1 or 2d8; SIZE: Large; MOVE: 150 ft; AC: 6; HD: 14; ATK: 1; DMG: 3d6; SA: None; SD: None; MR: Standard; LAIR: 15%; INT: Animal; AL: N; XP: 1,500+18/hp; TRS: None; BOOK: OSRIC-227
GREY OOZE	DG	5	3	Freq: Rare; #ENC: 1d3; SIZE: Medium to large; MOVE: 10 ft; AC: 8; HD: 3+3; ATK: 1; DMG: 2d8; SA: See Page; SD: See Page; MR: See Page; LAIR: None; INT: Animal; AL: N; XP: 75+3/hp; TRS: None; BOOK: OSRIC-276
GRIFFON	CHXCMXFWXPDXPHXPMXSWXTM	8	5	Freq: Uncommon; #ENC: 2d6; SIZE: Large; MOVE: 120 ft, 300 ft flying (AA: level IV); AC: 3; HD: 7; ATK: 3; DMG: 1d4/1d4/2d8; SA: None; SD: None; MR: Standard; LAIR: 25%; INT: Semi-; AL: N; XP: 225+8/hp; TRS: 1d12x1,000 cp (20%), 1d6x1,000 sp (30%), 1d4x1,000 ep (10%), 1d6 gems (25%), 1d3 jewelry (20%), 2 magic items (10%), 2d4 potions (40%).; BOOK: OSRIC-276
GRIMLOCK	DG	1	5	Freq: Uncommon; #ENC: 20d10; SIZE: Medium; MOVE: 120 ft; AC: 5; HD: 2; ATK: 1; DMG: 1d6 or by weapon; SA: None; SD: See Page; MR: Special; LAIR: 75%; INT: Average; AL: NE; XP: 28+2/hp; TRS: 1d6x1,000 cp (25%), 1d4x1,000 sp (25%), 2d10x100 gp (25%), 1d8 gems (25%), 1d4 jewelry (25%) and 1 magic item (10%, armour or weapon only).; BOOK: OSRIC-199
HALFLING	CFXCHXCPXDG	0	3	Freq: Rare; #ENC: 30d10; SIZE: Small; MOVE: 90 ft; AC: 7; HD: 1d6 hp; ATK: 1; DMG: 1d6 or by weapon; SA: +3 to hit with bow or sling; SD: Save at 4 levels higher (see page); MR: See Page; LAIR: 70%; INT: Very; AL: LG; XP: 5+1/hp; TRS: 3d8 sp per individual.; BOOK: OSRIC-195
HARPY	CFXCHXCMXCPXDGXFWXPDXPFXPHXPMXPPXPSXSWXTFXTHXTMXTS	4	3	Freq: Rare; #ENC: 2d6; SIZE: Medium; MOVE: 60 ft, 150 ft flying (AA: level IV); AC: 7; HD: 3; ATK: 3; DMG: 1d3/1d3/1d6; SA: Singing and charm; SD: None; MR: Standard; LAIR: 25%; INT: Low; AL: CE; XP: 50+3/hp; TRS: 1d12x1,000 cp (20%), 1d6x1,000 sp (30%), 1d4x1,000 ep (10%), 1d6 gems (25%), 1d3 jewelry (20%), any 2 magic items (10%).; BOOK: OSRIC-276
HELL HOUND	DGXPDXPHXPMXPSXTHXTMXTS	7	1	Freq: Very Rare; #ENC: 2d4; SIZE: Medium; MOVE: 120 ft; AC: 4; HD: 4 to 7; ATK: 1; DMG: 1d10; SA: Breathe fire; SD: See Page; MR: Standard; LAIR: 30%; INT: Low; AL: LE; XP: 75+4/hp, 110+5/hp, 160+6/hp, 225+8/hp; TRS: 1d12x1,000 cp (20%), 1d6x1,000 sp (30%), 1d4x1,000 ep (10%), 1d6 gems (25%), 1d3 jewelry (25%), 2 magic items (10%).; BOOK: OSRIC-277
HIPPOGRIFF	CHXCMXFWXPHXPMXSWXTHXTM	5	3	Freq: Rare; #ENC: 2d8; SIZE: Large; MOVE: 180 ft, 360 ft flying (AA: level IV); AC: 5; HD: 3+3; ATK: 3; DMG: 1d6/1d6/1d10; SA: None; SD: None; MR: Standard; LAIR: 10%; INT: Semi-; AL: N; XP: 150+3/hp; TRS: 5d4 gems (50%).; BOOK: OSRIC-277
HIPPOPOTAMUS	TS	9	5	Freq: Uncommon; #ENC: 2d6; SIZE: Large; MOVE: 90 ft, 120 ft swimming; AC: 6; HD: 8; ATK: 1; DMG: 2d6 or 3d6; SA: See Page; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 600+12/hp; TRS: None; BOOK: OSRIC-252
HOBGOBLIN	CFXCHXCMXCPXDGXPDXPFXPHXPMXPPXPSXTHXTMXTS	1	5	Freq: Uncommon; #ENC: 20d10; SIZE: Medium (6 1/2 ft tall); MOVE: 90 ft; AC: 5; HD: 1+1; ATK: 1; DMG: 1d8 or by weapon; SA: None; SD: None; MR: Standard; LAIR: 25%; INT: Average; AL: LE; XP: 20+2/hp; TRS: Individual 3d12 cp, 2d8 gp; Lair 1d8x1,000 cp (75%), 1d12x1,000 sp (60%), 1d8x1,000 ep (35%), 1d6x1,000 gp (50%), 5d4 gems (50%), 1d6 jewelry (25%), 1 potion (15%).; BOOK: OSRIC-199
HOMONCULUS	X	3	1	Freq: Very Rare; #ENC: 1; SIZE: Small (18 in); MOVE: 60 ft, 180 flying (AA: level V); AC: 6; HD: 2; ATK: 1; DMG: 1d3; SA: Bite causes sleep; SD: See Page; MR: See Page; LAIR: None; INT: See Page; AL: See Page; XP: 81+2/hp; TRS: None; BOOK: OSRIC-277
HORNED DEVIL (GREATER DEVIL; CORNUGON, MALIBRANCHAI)	DG	7	5	Freq: Uncommon; #ENC: 1d2 or 1d4+1; SIZE: Large; MOVE: 90 ft, 180 ft flying (AA: level III); AC: -5; HD: 5+5; ATK: 2 claws/1 bite/1 tail or 1 weapon/1 tail; DMG: 1d4/1d4/1d4+1/1d3 or by weapon/1d3; SA: See Page; SD: +1 or better magic weapon to hit; MR: 50%; LAIR: 55%; INT: High; AL: LE; XP: 1,320+6/hp; TRS: If a horned devil lair is found, it may contain a hoard of 3d6x100 pp (30%), 2d10 gems (55%), 1d12 jewelry (50%) and perhaps even a random magic item (15%).; BOOK: OSRIC-223
HORSE, DRAFT	CFXCHXCMXCPXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	4	13	Freq: Common; #ENC: 1; SIZE: Large; MOVE: 120 ft; AC: 7; HD: 3; ATK: 1; DMG: 1d3; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 20+2/hp; TRS: None; BOOK: OSRIC-252
HORSE, HEAVY	CFXCHXCMXCPXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	5	5	Freq: Uncommon; #ENC: 1; SIZE: Large; MOVE: 150 ft; AC: 7; HD: 3+3; ATK: 3; DMG: 1d8/1d8/1d3; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 20+2/hp; TRS: None; BOOK: OSRIC-252
HORSE, LIGHT	CFXCHXCMXCPXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	3	5	Freq: Uncommon; #ENC: 1; SIZE: Large; MOVE: 240 ft; AC: 7; HD: 2; ATK: 2; DMG: 1d4/1d4; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 20+2/hp; TRS: None; BOOK: OSRIC-252
HORSE, MEDIUM	CFXCHXCMXCPXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	4	5	Freq: Uncommon; #ENC: 1; SIZE: Large; MOVE: 180 ft; AC: 7; HD: 2+2; ATK: 3; DMG: 1d6/1d6/1d3; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 20+2/hp; TRS: None; BOOK: OSRIC-252
HORSE, PONY	CFXCHXCMXCPXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	3	5	Freq: Uncommon; #ENC: 1; SIZE: Large; MOVE: 120 ft; AC: 7; HD: 1+1; ATK: 1; DMG: 1d2; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 20+2/hp; TRS: None; BOOK: OSRIC-252
HORSE, WILD	CFXCHXCMXCPXPDXPFXPHXPMXPPXPSXTFXTHXTMXTS	3	5	Freq: Uncommon; #ENC: 5d6; SIZE: Large; MOVE: 240 ft; AC: 7; HD: 2; ATK: 1; DMG: 1d3; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 20+2/hp; TRS: None; BOOK: OSRIC-252
HYDRA	CFXCMXCPXPFXPMXPPXPSXTFXTMXTS	14	5	Freq: Uncommon; #ENC: 1; SIZE: Large; MOVE: 90 ft; AC: 5; HD: 5 to 16; ATK: 5 to 16; DMG: 1d6, 1d8, 1d10 or 1d12 based on size; SA: None; SD: None; MR: Standard; LAIR: 20%; INT: Semi-; AL: N; XP: 110+5/hp up to 5,000+20/hp; TRS: 1d8x1,000 cp (50%), 1d6x1,000 p (25%), 1d4x1,000 ep (25%), 1d3x1,000 gp (25%), 1d8 gems (30%), 1d4 jewelry (20%), sword, armour or misc. weapon (10%).; BOOK: OSRIC-278
HYENA, GIANT	TFXTHXTS	5	1	Freq: Very Rare; #ENC: 1d6; SIZE: Large; MOVE: 180 ft; AC: 5; HD: 4; ATK: 1; DMG: 2d6; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 160+6/hp; TRS: None; BOOK: OSRIC-253
HYENA, HUGE	TFXTHXTS	4	3	Freq: Rare; #ENC: 2d6; SIZE: Medium; MOVE: 120 ft; AC: 6; HD: 3; ATK: 1; DMG: 2d4+1; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 75+3/hp; TRS: None; BOOK: OSRIC-253
HYENA, NORMAL	TFXTHXTS	3	13	Freq: Common; #ENC: 2d6; SIZE: Medium; MOVE: 120 ft; AC: 7; HD: 2; ATK: 1; DMG: 2d4; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 50+2/hp; TRS: None; BOOK: OSRIC-253
HYPACROSAURUS	TMXTHXTFXTS	10	5	Freq: Uncommon; #ENC: 5d8; SIZE: Large; MOVE: 150 ft; AC: 7; HD: 9; ATK: 1; DMG: 1d6; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 750+10/hp; TRS: None; BOOK: OSRIC-228
ICE DEVIL (GREATER DEVIL)	DG	12	5	Freq: Uncommon; #ENC: 1 or 1d4; SIZE: Large; MOVE: 60 ft; AC: -4; HD: 11; ATK: 2 claws/1 mandible/1 tail or spear; DMG: 1d4/1d4/2d4/3d4 or 2d6+4 plus freezing; SA: See Page; SD: +2 or better magic weapon to hit; MR: 55%; LAIR: 60%; INT: High; AL: LE; XP: 4,400+16/hp; TRS: If their lair is plundered, ice devils will have a buried cache containing 2d4x1,000 gp (40%), 1d6x10 pp (50%), 4d8 gems (55%) , and 1d12 jewelry (45%).; BOOK: OSRIC-224
IGUANODON	TFXTHXTMXTS	7	13	Freq: Common; #ENC: 3d6; SIZE: Large; MOVE: 150 ft; AC: 4; HD: 6; ATK: 3; DMG: 1d3/1d3/2d4; SA: None; SD: None; MR: Standard; LAIR: None; INT: Animal; AL: N; XP: 500+10/hp; TRS: None; BOOK: OSRIC-229
